uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF
"11678d67-78d4-469d-99ef-57d8b7294520","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.884776,-78.125148,20.3,491.9,0.51,"NEON.DOC.001024vD","2017-07-27T14:24Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=",,,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6a/pYcOYGxevurdOCSvVRwQ==",,,,,,,,,"Y","01925","NEON.PLA.D02.SCBI.01925","ACNEN","Acer negundo L. var. negundo","Physically damaged",,,7.7,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org","Damaged due to wind throw",
"1467f39c-8b12-457e-8cda-5d8b2b29695a","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","deciduousForest","WGS84",38.884776,-78.125148,20.3,491.9,0.51,"NEON.DOC.001024vD","2017-07-27T16:32Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=",,,"HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6K6c3cuI0Dzu+I3u6qeGLmg==",,,,,,,,,"N","13006","NEON.PLA.D02.SCBI.13006","VITIS","Vitis sp.","Insect damaged",,,5.9,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"6424c03b-b4e5-499c-84be-17a42280ef06","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139432,20.1,358.9,0.10,"NEON.DOC.001024vD","2017-07-28T05:10Z","2017-07-30",,"39","Woody individual","pole pruner","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=",,,"HvxvVDlCk19EVGeg9EptERY8d7QKUf5+STCgDN9r4PVO1+v22hhlJQ==",,,,,,,,,"N","13008","NEON.PLA.D02.SCBI.13008","VITIS","Vitis sp.","Insect damaged",,,1.8,,,,,,"gchapman@neoninc.org","alandes@field-ops.org","Insect damage; galls",
"21497623-cfa4-43d3-80d6-2d3c3762bb4c","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895214,-78.142704,20.3,316.0,0.95,"NEON.DOC.001024vD","2017-07-28T13:30Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=",,,"HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3uK8zzomnuFncH5BEbQ0yMA==",,,,,,,,,"Y","00011","NEON.PLA.D02.SCBI.00011","FRAM2","Fraxinus americana L.","Insect damaged",,,20.3,23.3,19.7,,,,"mhughes@field-ops.org","alandes@field-ops.org","Insect damage due to emerald ash borer",
"084777bd-1b02-44a8-bf07-d15b40e885b9","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895214,-78.142704,20.3,316.0,0.95,"NEON.DOC.001024vD","2017-07-28T14:47Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=",,,"HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+m18d9pHIYg=",,,,,,,,,"Y","00003","NEON.PLA.D02.SCBI.00003","JUNI","Juglans nigra L.","OK",,,25.0,,,,,,"mhughes@field-ops.org","alandes@field-ops.org",,
"3e89ce43-0d22-4546-bd0f-f3dffa8c51db","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","deciduousForest","WGS84",38.895214,-78.142704,20.3,316.0,0.95,"NEON.DOC.001024vD","2017-07-28T15:15Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=",,,"HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJf9WF7QfSTQI=",,,,,,,,,"N","13005","NEON.PLA.D02.SCBI.13005","LITU","Liriodendron tulipifera L.","OK",,,21.7,,,,,,"mhughes@field-ops.org","alandes@field-ops.org",,
"b7175dfa-67b1-4e9b-968c-d6739d920a9c","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","deciduousForest","WGS84",38.890566,-78.139432,20.1,358.9,0.10,"NEON.DOC.001024vD","2017-07-28T19:35Z","2017-07-30",,"39","Woody individual","line launcher","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=",,,"HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds95foKDnOv2fISwfoRT6WqQ==",,,,,,,,,"Y","03296","NEON.PLA.D02.SCBI.03296","FRAM2","Fraxinus americana L.","Insect damaged",,,9.7,,,,,,"gchapman@neoninc.org","alandes@field-ops.org","Insect damage due to emerald ash borer",
"1d0629b3-7872-4545-8b84-08f9c578a394","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T14:15Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=",,,"HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g65k6lpHDSiM=",,,,,,,,,"Y","01531","NEON.PLA.D02.SCBI.01531","QURU","Quercus rubra L.","OK",,,27.3,,,,,,"asmith@BattelleEcology.org","llemmon@field-ops.org",,
"0fca8754-de5d-4b1d-ada2-cc9e59721657","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T15:20Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=",,,"HvxvVDlCk18ush1BqjuQDS9DQaX44XwvbHeUxF/wuvw=",,,,,,,,,"Y","01496","NEON.PLA.D02.SCBI.01496","LITU","Liriodendron tulipifera L.","OK",,,27.8,,,,,,"asmith@BattelleEcology.org","llemmon@field-ops.org",,
"506c597f-eeec-4d51-91f1-ddab7b34755d","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","deciduousForest","WGS84",38.874379,-78.163985,20.2,314.3,0.27,"NEON.DOC.001024vD","2017-07-31T16:45Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=",,,"HvxvVDlCk19fheKIYCBrr/6ub+ELkaNval2nAA9NeowUcqOewDRMWA==",,,,,,,,,"N","13010Z","NEON.PLA.D02.SCBI.13010Z","QUMO4","Quercus montana Willd.","OK",,,25.7,,,,,,"asmith@BattelleEcology.org","llemmon@field-ops.org",,
