uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,measurementQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"bde0d3db-b887-4d4b-9c1f-c9304f42efa0","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sDULq9q4Pbp4=","B00000004759","2019-05-07T16:43Z","OK","2019-05-13",26,0.0837,8,1,21.71,7.25,4.90,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"76fa8237-d5bb-4567-a22e-e34898053b30","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2A61QGuhqCM8Q=","B00000004749","2019-05-07T16:59Z","OK","2019-05-13",26,0.0723,8,1,17.86,6.21,3.38,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"e3979acf-cecd-4060-9743-a48bda5717e7","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDbmE8Hs+L1mc=","B00000004757","2019-05-07T18:29Z","OK","2019-05-13",26,0.0868,8,1,23.53,7.35,5.70,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"7bb726b6-0b7c-41cb-b941-e9ab2bd084cf","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ9eBTBY4lZZc=","B00000004736","2019-05-07T18:52Z","OK","2019-05-13",26,0.0874,8,1,22.16,6.83,5.62,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"7883b797-87ec-495d-9195-7d14a4083367","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9lQSBFy+iu8s=","B00000004732","2019-05-07T19:16Z","OK","2019-05-13",26,0.0795,8,1,24.49,8.02,6.15,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"a47d0c26-e034-4893-9ed6-fb844eace6cf","DELA_008.basePlot.cfc","D08","DELA","DELA_008","distributed","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+jhZXc35tFeanwKWmZogD1w==","B00000004765","2019-05-08T14:20Z","OK","2019-05-13",26,0.0790,8,1,27.80,8.24,7.24,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"c7c8c777-3f7e-4382-aeae-aa684b085cfb","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OaXmI7d9mNBFo=","B00000004764","2019-05-08T16:05Z","OK","2019-05-13",26,0.0939,8,1,23.14,8.09,4.80,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"757add94-27fc-4a88-9ecd-3237d9a34848","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrhIqTku0Yx8A=","B00000004763","2019-05-08T17:16Z","OK","2019-05-13",26,0.0885,8,1,32.10,10.48,7.73,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"de630cac-3013-4bc4-b4cb-de704f2e6bb7","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=","A00000082016","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lExRMvC0Y9uc=","B00000004766","2019-05-08T19:43Z","OK","2019-05-13",26,0.0662,8,1,8.36,2.54,1.76,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"4f3ace51-95fc-4385-a8e3-5278089d6010","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=","A00000082017","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFiT79t8s+GM88=","B00000004762","2019-05-08T20:24Z","OK","2019-05-13",26,0.0943,8,1,14.19,4.93,3.11,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"1d10e983-7d85-40bb-9f4e-d3b59b5e8301","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=","A00000082018","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkMlBT3DH/UvH6GLxVKgu7Kw==","B00000004748","2019-05-13T15:48Z","OK","2019-05-14",24,0.0577,8,1,18.18,5.99,4.19,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"f53bd676-ede3-4218-a489-2367dfd86290","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=","A00000082019","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXogU7JwU4e92b8Qfe2+8wFRg==","B00000004747","2019-05-13T16:32Z","OK","2019-05-14",24,0.0595,8,1,30.51,10.55,6.40,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"efc93168-405e-404b-a68f-0b2f1e9b79d6","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=","A00000082020","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rq4f9G6+aOiB+YMTyrHJCqA==","B00000004746","2019-05-13T17:56Z","OK","2019-05-14",24,0.0523,8,1,9.71,4.07,1.95,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"c87f4335-67a8-4714-96dd-332bbb4adb29","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=","A00000082021","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwzWA6zeG5C/DtO3aMfucFHA==","B00000004761","2019-05-13T18:50Z","OK","2019-05-14",24,0.0654,8,1,4.85,2.12,1.12,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
