uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF
"8f864fe7-cf6a-4a93-8258-e223e106dd82","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","deciduousForest","WGS84",32.540702,-87.807740,20.1,23.6,0.20,"NEON.DOC.001024vF","2019-05-07T16:43Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","OK","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sDULq9q4Pbp4=","B00000004759","OK",,,,,,,"Y","04528","NEON.PLA.D08.DELA.04528","ACRU","Acer rubrum L.","OK",,,9.5,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"9f51dd62-4f72-4697-8170-f18fa8452629","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","deciduousForest","WGS84",32.540702,-87.807740,20.1,23.6,0.20,"NEON.DOC.001024vF","2019-05-07T16:59Z","2019-04-29",,,"Woody individual",,"Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","OK","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2A61QGuhqCM8Q=","B00000004749","OK",,,,,,,"Y","12879","NEON.PLA.D08.DELA.12879","NYBI","Nyssa biflora Walter","OK",,,4.3,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"50d983a2-4cf7-4ada-a234-18b27401c2aa","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","woodyWetlands","WGS84",32.523355,-87.814626,20.2,27.2,0.18,"NEON.DOC.001024vF","2019-05-07T18:29Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","OK","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDbmE8Hs+L1mc=","B00000004757","OK",,,,,,,"Y","05187","NEON.PLA.D08.DELA.05187","PLOC","Platanus occidentalis L.","OK",,,15.5,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"e71ed264-9451-4895-81a5-a0bb28176f96","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","woodyWetlands","WGS84",32.523355,-87.814626,20.2,27.2,0.18,"NEON.DOC.001024vF","2019-05-07T18:52Z","2019-04-29",,,"Woody individual",,"Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","OK","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ9eBTBY4lZZc=","B00000004736","OK",,,,,,,"Y","05186","NEON.PLA.D08.DELA.05186","PLOC","Platanus occidentalis L.","OK",,,11.7,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"26f98fcc-ac43-4065-ae98-7316d82f5e22","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","woodyWetlands","WGS84",32.523355,-87.814626,20.2,27.2,0.18,"NEON.DOC.001024vF","2019-05-07T19:16Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","OK","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9lQSBFy+iu8s=","B00000004732","OK",,,,,,,"Y","05192","NEON.PLA.D08.DELA.05192","PLOC","Platanus occidentalis L.","OK",,,7.8,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"d0f2b3d2-6925-42b9-8a8d-1ecb5f8a581a","DELA_008.basePlot.cfc","D08","DELA","DELA_008","distributed","woodyWetlands","WGS84",32.540078,-87.814098,20.1,21.8,0.10,"NEON.DOC.001024vF","2019-05-08T14:20Z","2019-04-29",,,"Woody individual",,"Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","OK","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+jhZXc35tFeanwKWmZogD1w==","B00000004765","OK",,,,,,,"Y","09280","NEON.PLA.D08.DELA.09280","TRSE6","Triadica sebifera (L.) Small","OK",,,6.9,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"919d66c6-9377-4144-9c1b-8b710298035e","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","woodyWetlands","WGS84",32.539627,-87.801968,20.1,27.1,0.12,"NEON.DOC.001024vF","2019-05-08T16:05Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","OK","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OaXmI7d9mNBFo=","B00000004764","OK",,,,,,,"Y","12839","NEON.PLA.D08.DELA.12839","QUNI","Quercus nigra L.","OK",,,7.0,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"181de973-9e7b-43cc-bca9-c94b0c66d423","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","woodyWetlands","WGS84",32.539627,-87.801968,20.1,27.1,0.12,"NEON.DOC.001024vF","2019-05-08T17:16Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","OK","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrhIqTku0Yx8A=","B00000004763","OK",,,,,,,"Y","04943","NEON.PLA.D08.DELA.04943","QUMI","Quercus michauxii Nutt.","OK",,,8.3,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"283840c9-df1f-4952-9815-ae3f950df0ff","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","evergreenForest","WGS84",32.535814,-87.808008,20.3,22.4,0.64,"NEON.DOC.001024vF","2019-05-08T19:43Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=","A00000082016","OK","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lExRMvC0Y9uc=","B00000004766","OK",,,,,,,"Y","05791","NEON.PLA.D08.DELA.05791","PITA","Pinus taeda L.","OK",,,21.7,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"4281ac62-b96d-4baf-9d6f-efd8fce8b4bc","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","evergreenForest","WGS84",32.535814,-87.808008,20.3,22.4,0.64,"NEON.DOC.001024vF","2019-05-08T20:24Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=","A00000082017","OK","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFiT79t8s+GM88=","B00000004762","OK",,,,,,,"Y","05794","NEON.PLA.D08.DELA.05794","PITA","Pinus taeda L.","OK",,,23.7,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"2465e1d2-38e1-4281-bca9-365e818cff81","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","woodyWetlands","WGS84",32.539652,-87.800368,20.1,23.3,0.12,"NEON.DOC.001024vF","2019-05-13T15:48Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=","A00000082018","OK","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkMlBT3DH/UvH6GLxVKgu7Kw==","B00000004748","OK",,,,,,,"Y","03841","NEON.PLA.D08.DELA.03841","QUPA5","Quercus pagoda Raf.","OK",,,8.7,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"6e38de77-c406-4e0f-9d8d-b5f89812b284","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","woodyWetlands","WGS84",32.539652,-87.800368,20.1,23.3,0.12,"NEON.DOC.001024vF","2019-05-13T16:32Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=","A00000082019","OK","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXogU7JwU4e92b8Qfe2+8wFRg==","B00000004747","OK",,,,,,,"Y","03848","NEON.PLA.D08.DELA.03848","QUPA5","Quercus pagoda Raf.","OK",,,5.2,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"8330cf10-3d49-4a07-a537-bcba1aff27fd","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","woodyWetlands","WGS84",32.540988,-87.801980,20.1,28.1,0.14,"NEON.DOC.001024vF","2019-05-13T17:56Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=","A00000082020","OK","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rq4f9G6+aOiB+YMTyrHJCqA==","B00000004746","OK",,,,,,,"N","12921","NEON.PLA.D08.DELA.12921","TADI2","Taxodium distichum (L.) Rich.","OK",,,19.8,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
"7f37c1cf-b17e-41d8-a8dc-522258521fe7","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","woodyWetlands","WGS84",32.540988,-87.801980,20.1,28.1,0.14,"NEON.DOC.001024vF","2019-05-13T18:50Z","2019-04-29",,,"Woody individual","line launcher","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=","A00000082021","OK","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwzWA6zeG5C/DtO3aMfucFHA==","B00000004761","OK",,,,,,,"N","12922","NEON.PLA.D08.DELA.12922","TADI2","Taxodium distichum (L.) Rich.","OK",,,21.3,,,,,,"0000-0002-9190-7358","0000-0002-6741-7770",,
