uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"c8088eb5-b20b-420d-ba09-586c46cdcc6a","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=","A00000012512","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPZzsaXYoyoDQ=","A00000043682","2018-06-19T17:01Z","2018-09-14",1,0.533,27.56,19.01,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"3b4ddb60-e998-4570-87f6-7181bce88d71","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqpjPJI36iV0E=","A00000012530","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqcdrIP84epwE=","A00000043648","2018-06-19T17:45Z","2018-09-14",1,0.525,13.99,16.71,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"67ca5a64-be91-4b88-905c-e46b42dada64","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwyNhPYIONB68=","A00000012212","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKw1tzlZ5nY16s=","A00000043680","2018-06-19T19:02Z","2018-09-14",1,0.527,23.84,17.62,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"92283736-2a45-4a91-9b78-1c072579ef34","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=","A00000012193","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5GGK74cy3mNzk=","A00000043674","2018-06-20T11:26Z","2018-09-21",1,0.540,13.24,17.71,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"92b6dfc2-79c4-470b-b359-f034b0f843c1","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=","A00000012245","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13VvrA5hr8XuuT8=","A00000043640","2018-06-20T12:15Z","2018-09-21",1,0.502,21.71,16.40,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"2d73ec3c-dcfd-44ba-9a78-715552af72ae","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=","A00000012517","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh6Kb6aqILGsQ=","A00000043741","2018-06-20T13:29Z","2018-09-21",1,0.529,36.30,14.85,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"816664d9-11fa-4b34-9833-9c410d88155a","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=","A00000012197","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbyKI0H2LgJhM=","A00000043677","2018-06-20T14:42Z","2018-09-14",1,0.515,26.06,20.77,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"450f6cef-2092-403e-b9b2-ffbd6291c979","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36w3dAjRxIEzw=","A00000012248","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36/GXumaFd0Ek=","A00000043643","2018-06-20T15:10Z","2018-09-14",1,0.512,20.18,20.27,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"1ab1f6a8-3033-4727-9e4c-beb8dcc803b1","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7ka4dF6yMvDg=","A00000012521","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7FTYhWapcYJE=","A00000043744","2018-06-20T15:37Z","2018-09-14",1,0.505,21.42,20.96,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"221a96a9-7b87-4f1a-beec-4b18285d3ba0","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=","A00000012196","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2ROWxjlcIwl34=","A00000043644","2018-06-20T17:58Z","2018-09-21",1,0.511,19.94,16.66,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"0e6e2628-f5d3-4ccf-af88-f13c9aaea300","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=","A00000012196","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2ROWxjlcIwl34=","A00000043644","2018-06-20T17:58Z","2018-09-21",2,0.487,20.42,16.10,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"3a03c084-f735-45a9-9695-99abd8c8e909","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=","A00000012246","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14Ir89erLr9Xw=","A00000043745","2018-06-20T19:34Z","2018-09-21",1,0.477,20.00,19.07,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"94855764-95c3-46c6-a809-b78cde22c182","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu2SPPf9zCw+s=","A00000012520","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBluErzwjkVAinw=","A00000043711","2018-06-20T20:03Z","2018-09-21",1,0.493,15.81,14.52,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"84528d1e-10d8-4b89-bb4a-acf518224820","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=","A00000012214","gv/1/Di3XvGuZzx1FjU753RDy4OIxozx181/lG+9Ecg=","A00000043749","2018-06-21T13:15Z","2018-09-14",1,0.513,15.95,17.21,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"74f8b5e6-3ff5-4ba6-9056-bd5a423751d1","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=","A00000012513","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dRgmoiyyNf1YA=","A00000043715","2018-06-21T14:05Z","2018-09-14",1,0.544,19.61,15.67,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"867a3b2f-4c26-41fa-8ed3-917c665031fc","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=","A00000012531","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho20gsLv44OGfI=","A00000043681","2018-06-21T14:40Z","2018-09-14",1,0.527,25.96,18.68,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"31b65426-00ac-4b2a-9279-b1db3568e5e9","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=","A00000012519","gv/1/Di3XvFmJEE349yKH3RiArYnImHZFOD3g7tjwGc/MvFMPSVX+A==","A00000043675","2018-06-25T18:20Z","2018-09-21",1,0.511,18.91,21.81,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"1e455a2d-e5f7-4f13-990d-95fb102fcb4b","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=","A00000012195","gv/1/Di3XvFmJEE349yKH5i7cabi61zSm2CkuFDI0AHGmuDxPhw6gg==","A00000043743","2018-06-25T19:15Z","2018-09-21",1,0.532,18.67,19.16,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"3ebb92cc-3b43-4ab4-b008-31ab3ce4b9e8","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=","A00000012232","gv/1/Di3XvFmJEE349yKH4SporpX+KfUpE9gIVSpC5y+67itV0qdxw==","A00000043709","2018-06-25T20:00Z","2018-09-21",1,0.507,17.75,20.33,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"15ce97fa-d78f-4ab6-a921-49a984268452","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=","A00000012210","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxwSfup1ycggs=","A00000043746","2018-06-26T13:30Z","2018-09-14",1,0.502,19.49,11.76,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"d555c07a-67e5-4b4a-9454-1d7d10810e1d","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=","A00000012527","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8Y5BBaxv5kYQ=","A00000043678","2018-06-26T13:45Z","2018-09-14",1,0.563,26.38,19.00,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"06218955-3b8c-48f4-838e-71ee30cc4b6f","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=","A00000012509","gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY+P9nFlSOvWk=","A00000043712","2018-06-26T14:15Z","2018-09-14",1,0.553,20.64,19.20,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"33a60a1b-efd3-4a8d-aeed-9cd4de09705b","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=","A00000012176","gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLj6e1L6ErYVE=","A00000043641","2018-06-26T15:15Z","2018-09-21",1,0.488,21.18,14.13,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"db32ebe8-b571-4499-8da3-82c955c2c1ed","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=","A00000012228","gv/1/Di3XvHehpWEgxlzdNrpvifZbD0ScpFBZ11gmxo=","A00000043742","2018-06-26T16:00Z","2018-09-21",1,0.519,25.95,17.87,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"50270e0d-3910-4a80-ad98-a3b1941a51d2","MLBS_003.basePlot.cfc","D07","MLBS","MLBS_003","distributed","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=","A00000012516","gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+c08jameWdEoM=","A00000043708","2018-06-26T17:00Z","2018-09-21",1,0.459,25.80,16.84,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"67dae6d8-d5cd-4473-b9be-cf35e78a9a3d","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=",,"gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseDV8LtVrGrge96CJXYozhdg==","A00000043706","2018-06-26T18:00Z","2018-09-21",1,0.535,27.91,17.83,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"2d01518c-1de2-4c2c-bafd-fb0a22bd5db1","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=","A00000012177","gv/1/Di3XvFHQUg03G1z8aiepKG3SBebYDlxlL810hk=","A00000043740","2018-06-26T18:00Z","2018-09-21",1,0.544,31.30,19.58,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"98e50512-ee0a-4b32-bd61-0d132883c341","MLBS_002.basePlot.cfc","D07","MLBS","MLBS_002","distributed","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=","A00000012515","gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f0q9E5jmUQSAhRcb71A7kwA==","A00000043672","2018-06-26T18:45Z","2018-09-21",1,0.485,37.90,18.35,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"34ba6b37-ef9e-4963-9ca2-e880bf48a7f9","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=","A00000012194","gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z58Lcl/JfpDns=","A00000043710","2018-06-27T13:45Z","2018-09-21",1,0.523,16.16,14.33,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"aab26c13-f497-4dc0-92ff-46679f8fcbd5","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=","A00000012231","gv/1/Di3XvHRDXUacuknY/bk8T+lluwbJB0CLe+WyTY=","A00000043676","2018-06-27T14:20Z","2018-09-21",1,0.532,16.02,17.07,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"d255e26c-a22d-4f31-a07e-d84fd0141343","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=","A00000012518","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6LJSm9mKBIBw=","A00000043642","2018-06-27T15:00Z","2018-09-21",1,0.490,25.69,18.99,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"e814e88e-f007-433f-b689-5d5e837acf79","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=","A00000012178","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/ay4QfvXf+t7bYnwYrq4gwVg==","A00000043707","2018-06-27T16:30Z","2018-09-21",1,0.512,27.46,17.90,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"2f10914a-c236-4105-bd57-39dd61624034","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=","A00000012244","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqrI22LuQrmFo=","A00000043673","2018-06-27T17:00Z","2018-09-21",1,0.551,19.02,12.17,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"49d988e5-5002-4e85-b5d2-44bf0841558a","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=","A00000012514","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUTh6xzpslTm4=","A00000043639","2018-06-27T17:20Z","2018-09-21",1,0.521,25.42,17.61,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
