uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,measurementQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"eedb1d75-c7f6-4dfe-af1c-cf72fbab58fb","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0exCJBntFsIE=","A00000066446","5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0p4AXePy70sIJw5/bTSSBlA==","B00000048406","2019-01-15T22:39Z","OK","2019-01-27",48,0.0695,10,1,4.32,1.37,1.20,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"cb552b25-7578-4903-b91b-267d91917022","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=","A00000066445","5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTItD0VdySaEna2sVIcV9eoA==","B00000048407","2019-01-15T23:01Z","OK","2019-01-27",48,0.0851,10,1,4.62,1.66,1.47,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"5ff17930-0643-4ed1-b77d-d309acb7b6ca","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuSeF3toqPkiI=","A00000066424","5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuPfbLXWHFcETXMvod6j1Flg==","B00000048409","2019-01-15T23:06Z","OK","2019-01-27",48,0.0878,10,1,7.92,2.82,1.93,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"f187fa48-943c-44b6-a5cb-600676728607","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdYQRX/sX1dJA=","A00000066429","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdT2h4ZRCWwkNDEZ2uP+W1lA==","B00000048422","2019-01-15T23:08Z","brown","2019-01-27",,,,,,,,,,,"cold chain broken prior to shipment, sample not analyzed","University of Maryland Center for Environmental Science",,,,
"c0863610-c28b-4eb6-b98e-bd5a2f70102c","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","5DDwl49GZC1IWMFlibF2J+PCCppoF6Khc+viSeTiJfQ=","A00000066435","5DDwl49GZC1IWMFlibF2J+PCCppoF6KheDKEZwZChy850g7KcSg6dg==","B00000048416","2019-01-15T23:23Z","OK","2019-01-27",48,0.0869,10,1,4.15,1.45,1.36,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"da5b39fc-1378-45bb-823f-de446eebb76e","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MfSdjQzn3/mw=","A00000066443","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MdD9hRE175OM=","B00000048400","2019-01-16T19:08Z","OK","2019-01-27",48,0.0784,10,1,6.26,2.33,1.42,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"5d1bddf1-9747-4622-bb26-defb93bbeb71","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=","A00000066444","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jkazTqdr//Ws9RdqnwTYPew==","B00000048403","2019-01-16T19:34Z","OK","2019-02-02",48,0.0645,10,1,4.97,1.55,1.22,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"4fe736a7-e26a-495c-8dfe-f5547e619886","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=","A00000066441","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2VzH1nIzPIlk0yCaczBEXPg==","B00000048401","2019-01-16T19:57Z","OK","2019-02-02",48,0.0623,10,1,4.36,1.57,1.20,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"228c184e-0a68-4503-9fec-d80ddd059f79","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=","A00000066442","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTlJcGMN06mU9bf3RkFBewKQ==","B00000048404","2019-01-16T20:11Z","OK","2019-01-27",48,0.0729,10,1,5.15,1.72,1.50,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"00dae1c8-6793-498f-897c-e744697bbc0b","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=","A00000066439","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfoVoY3EnXD6A=","B00000048397","2019-01-16T21:51Z","OK","2019-02-02",48,0.0759,10,1,10.01,3.76,2.50,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"65e0e01e-b851-4feb-9074-0a35ed7a6a94","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKL/JkluU9AM4=","A00000066451","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKkubd4vI4dLLiOM9qITkjqA==","B00000048405","2019-01-16T22:04Z","OK","2019-02-02",48,0.0666,10,1,15.33,5.49,3.85,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"8ee1d026-af76-4367-b878-422732f361d2","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC0a7Ogbd29ik185KlceSA5a5P/dfzp/x4Y=","A00000066428","5DDwl49GZC0a7Ogbd29ik185KlceSA5aZRndy+IaFFZasvoABs0eaw==","B00000048411","2019-01-16T22:19Z","OK","2019-02-02",48,0.0492,10,1,5.85,2.37,1.38,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"ea53e331-aad0-4b91-bddb-91d2857e7b4b","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLezL1hynaJuY3AkgdTqQrFA==","B00000048426","2019-01-16T22:50Z","OK","2019-01-27",48,0.0814,10,1,8.28,3.19,2.31,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"0720639c-91e1-41b8-bdd5-d4cb583ae659","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=","A00000066436","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==","B00000048415","2019-01-16T22:53Z","OK","2019-02-02",48,0.0589,10,1,4.81,1.78,1.07,"A","standard holding time exceeded","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"e71fdfb4-8d11-46a3-a85e-2cbd22126484","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=","A00000066447","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlozqXx4UD619Ywmknk8OjGA==","B00000048408","2019-01-16T23:21Z","OK","2019-01-27",48,0.0837,10,1,6.10,2.20,1.82,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
