uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF
"894fcb15-48b6-445f-ae6a-f0ab22f06c63","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","evergreenForest","WGS84",19.564986,-155.342230,20.1,1871.6,0.11,"NEON.DOC.001024vF","2019-01-15T22:48Z",,,,"Woody individual","pole pruner","5DDwl49GZC1IWMFlibF2J+ZR+3s2iCRBme+aBnSm0eU=","A00000066425","OK","5DDwl49GZC1IWMFlibF2J+ZR+3s2iCRBFlWAHlbsa1/rDQHn0qooag==","B00000048423","OK",,,,,,,"unknown","08334","NEON.PLA.D20.PUUM.08334","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,3.9,,,,,,"suehana@battelleecology.org","preer@battelleecology.org",,
"fb1a1e66-7aed-4fc4-bdd7-e9edbc04e70b","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","evergreenForest","WGS84",19.550720,-155.315984,20.1,1683.6,0.10,"NEON.DOC.001024vF","2019-01-15T23:01Z","2019-01-04",,"31","Woody individual","pole pruner","5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=","A00000066445",,"5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTItD0VdySaEna2sVIcV9eoA==","B00000048407",,,,,,,,"Y","01236A","NEON.PLA.D20.PUUM.01236A","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,2.4,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org",,
"3577c2fc-a6f4-4c2c-9ce4-c25316b26fb5","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","evergreenForest","WGS84",19.550720,-155.315984,20.1,1683.6,0.10,"NEON.DOC.001024vF","2019-01-15T23:06Z","2019-01-04",,"31","Woody individual","pole pruner","5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuSeF3toqPkiI=","A00000066424",,"5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuPfbLXWHFcETXMvod6j1Flg==","B00000048409",,,,,,,,"Y","01295","NEON.PLA.D20.PUUM.01295","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,1.3,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org",,
"475ea903-c8e0-47f1-b1d6-7411fcc82afd","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","evergreenForest","WGS84",19.564986,-155.342230,20.1,1871.6,0.11,"NEON.DOC.001024vF","2019-01-15T23:08Z",,,,"Woody individual","pole pruner","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdYQRX/sX1dJA=","A00000066429","OK","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdT2h4ZRCWwkNDEZ2uP+W1lA==","B00000048422","OK",,,,,,,"unknown","08333","NEON.PLA.D20.PUUM.08333","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,3.5,,,,,,"suehana@battelleecology.org","preer@battelleecology.org","Cold chain broken",
"8a4c3978-a5bf-454f-afb8-9dbfa3e831b2","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","evergreenForest","WGS84",19.564986,-155.342230,20.1,1871.6,0.11,"NEON.DOC.001024vF","2019-01-15T23:23Z",,,,"Woody individual","pole pruner","5DDwl49GZC1IWMFlibF2J+PCCppoF6Khc+viSeTiJfQ=","A00000066435","OK","5DDwl49GZC1IWMFlibF2J+PCCppoF6KheDKEZwZChy850g7KcSg6dg==","B00000048416","OK",,,,,,,"unknown","08332","NEON.PLA.D20.PUUM.08332","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,2.9,,,,,,"suehana@battelleecology.org","preer@battelleecology.org",,
"eb4402b6-bf39-4c78-b166-aad775db9718","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","evergreenForest","WGS84",19.561039,-155.249535,20.3,1207.5,0.58,"NEON.DOC.001024vF","2019-01-16T19:08Z",,,,"Woody individual","pole pruner","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MfSdjQzn3/mw=","A00000066443","OK","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MdD9hRE175OM=","B00000048400","OK",,,,,,,"unknown","08331","NEON.PLA.D20.PUUM.08331","CIGL","Cibotium glaucum (Sm.) Hook. & Arn.","OK",,,3.7,,,,,,"suehana@battelleecology.org","suehana@battelleecology.org",,
"415c3147-b411-4253-98c8-e258357c41be","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","evergreenForest","WGS84",19.561039,-155.249535,20.3,1207.5,0.58,"NEON.DOC.001024vF","2019-01-16T19:34Z",,,,"Woody individual","pole pruner","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=","A00000066444","OK","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jkazTqdr//Ws9RdqnwTYPew==","B00000048403","OK",,,,,,,"unknown","08330","NEON.PLA.D20.PUUM.08330","MYSA2","Myrsine sandwicensis A. DC.","Disease damaged",,,4.4,4.4,,,,,"suehana@battelleecology.org","suehana@battelleecology.org",,
"dec37ddd-f8d0-4611-a789-5596cd43e723","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","evergreenForest","WGS84",19.561039,-155.249535,20.3,1207.5,0.58,"NEON.DOC.001024vF","2019-01-16T19:57Z",,,,"Woody individual",,"5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=","A00000066441","OK","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2VzH1nIzPIlk0yCaczBEXPg==","B00000048401","flash freeze method deviation",,,,,,,"unknown","8239","NEON.PLA.D20.PUUM.08239","CHTR2","Cheirodendron trigynum (Gaudich.) A. Heller","OK",,,3.4,2.9,,,,,"suehana@battelleecology.org","suehana@battelleecology.org","Whole leaves folded and frozen instead of small punches. May have impacted flash freeze efficiency.",
"ae10d298-f207-4a4f-b867-3551abe2c1bb","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","evergreenForest","WGS84",19.561039,-155.249535,20.3,1207.5,0.58,"NEON.DOC.001024vF","2019-01-16T20:11Z",,,,"Woody individual","pole pruner","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=","A00000066442","OK","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTlJcGMN06mU9bf3RkFBewKQ==","B00000048404","OK",,,,,,,"unknown","08228","NEON.PLA.D20.PUUM.08228","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,4.1,,,,,,"suehana@battelleecology.org","suehana@battelleecology.org",,
"2bf23637-f98f-421d-b058-ff386275140b","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","evergreenForest","WGS84",19.549124,-155.312265,20.2,1646.6,0.15,"NEON.DOC.001024vF","2019-01-16T21:51Z","2019-01-04",,"31","Woody individual","clippers","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=","A00000066439","OK","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfoVoY3EnXD6A=","B00000048397","flash freeze method deviation",,,,,,,"N","08303Z","NEON.PLA.D20.PUUM.08303Z","ACKO","Acacia koa A. Gray","OK",,,4.5,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org","Whole phyllodes placed into foil packet instead of hole punches. May have impacted flash freezing efficiency.",
"6b41d063-b8c8-4587-9e50-ed475264ed94","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","evergreenForest","WGS84",19.557778,-155.230067,20.2,1100.7,0.22,"NEON.DOC.001024vF","2019-01-16T22:04Z",,,,"Woody individual","pole pruner","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKL/JkluU9AM4=","A00000066451","OK","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKkubd4vI4dLLiOM9qITkjqA==","B00000048405","OK",,,,,,,"unknown","08227","NEON.PLA.D20.PUUM.08227","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,4.1,,,,,,"suehana@battelleecology.org","preer@battelleecology.org",,
"ce23a1e7-b18b-4265-9ccb-e56c558dc0f1","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","evergreenForest","WGS84",19.557778,-155.230067,20.2,1100.7,0.22,"NEON.DOC.001024vF","2019-01-16T22:19Z",,,,"Woody individual","clippers","5DDwl49GZC0a7Ogbd29ik185KlceSA5a5P/dfzp/x4Y=","A00000066428","OK","5DDwl49GZC0a7Ogbd29ik185KlceSA5aZRndy+IaFFZasvoABs0eaw==","B00000048411","OK",,,,,,,"unknown","08226","NEON.PLA.D20.PUUM.08226","CIME8","Cibotium menziesii Hook.","OK",,,3.3,,,,,,"suehana@battelleecology.org","preer@battelleecology.org",,
"5d25b93e-bcb6-482d-a690-e44e41b74d0b","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","evergreenForest","WGS84",19.549124,-155.312265,20.2,1646.6,0.15,"NEON.DOC.001024vF","2019-01-16T22:50Z","2019-01-04",,"31","Woody individual","pole pruner","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449",,"5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLezL1hynaJuY3AkgdTqQrFA==","B00000048426",,,,,,,,"Y","00962","NEON.PLA.D20.PUUM.00962","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,4.1,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org",,
"67637055-6eb1-4d1c-bb34-bc48c2df1ac8","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","evergreenForest","WGS84",19.549124,-155.312265,20.2,1646.6,0.15,"NEON.DOC.001024vF","2019-01-16T22:53Z","2019-01-04",,"31","Woody individual","clippers","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=","A00000066436","OK","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==","B00000048415","OK",,,,,,,"unknown","08304","NEON.PLA.D20.PUUM.08304","MYSA2","Myrsine sandwicensis A. DC.","OK",,,2.2,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org",,
"adb40a7f-4102-4807-b0bc-6d02e2ca3722","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","evergreenForest","WGS84",19.549124,-155.312265,20.2,1646.6,0.15,"NEON.DOC.001024vF","2019-01-16T23:21Z","2019-01-04",,"31","Woody individual","pole pruner","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=","A00000066447",,"5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlozqXx4UD619Ywmknk8OjGA==","B00000048408",,,,,,,,"Y","00664","NEON.PLA.D20.PUUM.00664","MEPO5","Metrosideros polymorpha Gaudich.","OK",,,4.9,,,,,,"hamnett@battelleecology.org","hfranz@battelleecology.org",,
