uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"3857dfc5-3bd1-4e51-bd3a-d6a5b62d58c8","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=","A00000007268","xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUyU4TpsXZZvA=","A00000005809","2018-04-25T13:35Z","2018-06-20",1,0.565,12.63,11.99,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"51340a0c-94ea-458f-a694-9e42d72063c1","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=","A00000007266","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVfy3D+IQMiE8isAVtn7p67A==","A00000005830","2018-04-25T13:53Z","2018-06-20",1,0.536,24.92,24.56,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"4138fc00-2048-4d2b-8665-30696b77de87","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=","A00000007267","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyjrjiDrG7hg13FiQGc4bv2w==","A00000005798","2018-04-25T14:27Z","2018-06-20",1,0.464,31.38,18.37,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"51e4397d-6170-4517-a01e-b56a7b179e1c","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","xIqeKa1cF5wwrIuSv422hnj6XHplVzshDCQB4NCwfW0=","A00000005841","2018-04-26T11:30Z","2018-06-22",1,0.537,16.17,15.53,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"8c958786-d837-4a47-9743-cb8da4febf2b","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=","A00000007265","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrpQGJaVVmzSQ=","A00000005835","2018-04-26T11:58Z","2018-06-22",1,0.520,12.69,29.99,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"2428406a-8b27-43f6-838a-4c6fd58c7dfe","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=","A00000007264","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+U5Mx452P5O4=","A00000005838","2018-04-26T12:56Z","2018-06-22",1,0.515,13.27,19.81,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"a30ea9b6-e069-49fa-b117-3a61153842d8","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=","A00000007249","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOVww068UlSXV7URiJZd+P6w==","A00000005832","2018-04-26T14:36Z","2018-06-22",1,0.566,7.39,23.95,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"aa498bd4-b9b5-448b-9b93-4eae815436b9","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=","A00000007250","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyPPYyXpbULHg=","A00000005827","2018-04-26T14:55Z","2018-06-22",1,0.488,5.03,22.45,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"fd2f5c7f-ab85-4fa8-b867-f4c873228cf5","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=","A00000007251","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCYSP8pj5r670=","A00000005823","2018-04-26T15:30Z","2018-06-22",1,0.474,11.77,28.77,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"d054efae-e6fa-41d1-975a-2a502069841d","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=","A00000005672","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3kDUEjrmaSQMuJZD2vbXuIg==","A00000005859","2018-04-27T11:05Z","2018-06-21",1,0.499,16.79,17.75,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"f3df33d8-0697-4446-8e1f-d035f26de68f","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=","A00000007247","xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNhX/7ICkE+lU=","A00000005855","2018-04-27T11:35Z","2018-06-21",1,0.541,19.11,17.40,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"cedc3121-e8c7-4f88-bfa8-158631bd8ebf","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=","A00000005673","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXQfAnpiD3SR8=","A00000005852","2018-04-27T11:59Z","2018-06-21",1,0.531,6.36,25.77,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"eb6bf76b-1837-4a58-ae55-6a9ec1ac25ff","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=","A00000007243","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBOiz+GYbrKLFDH/M5fpXQVQ==","A00000005850","2018-04-27T13:14Z","2018-06-22",1,0.535,23.65,13.38,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"f61bbc59-1ff6-4f23-b71c-faa6be68769e","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=","A00000007241","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuckEQPuHwCWdM=","A00000005845","2018-04-27T13:33Z","2018-06-22",1,0.536,23.06,18.67,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"d52c6b9f-17ea-449c-a11e-eb22544710af","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=","A00000007242","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNKzLn+eqJwLQ=","A00000005847","2018-04-27T13:54Z","2018-06-22",1,0.506,10.02,20.78,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"a021114e-2cab-4ba1-8014-41e6d4f73854","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=","A00000005674","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtmF/oN29AmJkz/3qZxwAeIw==","A00000005861","2018-04-27T14:35Z","2018-06-20",1,0.513,8.84,24.81,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"f21ce1ff-ef32-412a-87ad-dd723aae5b89","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=","A00000005675","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSZD+kElW16zQ=","A00000005862","2018-04-27T15:45Z","2018-06-20",1,0.536,10.53,20.29,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"03d6a20a-e0b2-43cf-b2d0-e2fc81b4a560","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=","A00000007252","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++ZRX8RGIUB3A=","A00000005866","2018-04-27T16:25Z","2018-06-20",1,0.496,28.44,35.87,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"17a817da-2001-4604-b97f-576b27ebb9ad","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=","A00000005676","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOmrewvJ65uf0=","A00000007007","2018-04-30T13:50Z","2018-06-20",1,0.523,16.03,15.82,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"7d11bb3a-cd66-4a6c-adb4-2984e864cf5d","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=","A00000005677","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSMllJmti/WPZ8lYbEdU7QYQ==","A00000007004","2018-04-30T14:19Z","2018-06-20",1,0.521,20.55,19.80,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
"427c1b22-eeab-4c54-90d5-6937f7693b82","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=","A00000007236","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLWsaxwN5TJaw=","A00000005906","2018-04-30T14:23Z","2018-06-20",1,0.474,10.03,27.04,"OK","OK",,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",
