uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,measurementQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"31bce05f-e290-4433-8c3e-ed1726c8ee6c","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=",,"HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKph/B6VMfRQhOk=",,"2017-08-03T02:40Z","OK","2017-08-09",48,0.0922,20,1,10.24,3.17,3.32,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"052360db-50c5-4ef9-99f8-06c3710fd849","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=",,"HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9wno991h5BH0=",,"2017-08-03T03:15Z","OK","2017-08-09",48,0.0794,20,1,10.99,3.73,2.52,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"208c7f40-66b1-4219-9f4a-ea4c45078b53","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=",,"HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11I9kR3Cu3S5o=",,"2017-08-03T06:31Z","OK","2017-08-09",48,0.0932,20,1,13.08,4.24,2.81,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"eb776cf6-ca1e-465a-9497-c7abb9b24515","SCBI_006.basePlot.cfc","D02","SCBI","SCBI_006","distributed","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=",,"HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/Qa/E+vku/Tm0=",,"2017-08-03T13:00Z","OK","2017-08-09",48,0.0895,20,1,7.13,2.16,2.14,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"e444527a-1528-47dc-ba16-c1a2cd71c270","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=",,"HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7morTT2uixqGk=",,"2017-08-03T15:30Z","OK","2017-08-09",48,0.0957,20,1,14.52,5.17,2.95,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"55142502-a647-4e7a-a96e-ffb948f31be2","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=",,"HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6q/v56JD3Z1R3DPmyopYcgA==",,"2017-08-03T19:00Z","OK","2017-08-09",48,0.1010,20,1,9.69,3.60,2.14,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"ebee6be8-e6de-4ba6-9544-b992c6a0ff65","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=",,"HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4UKR4FFVhlUw=",,"2017-08-03T19:00Z","OK","2017-08-09",48,0.0845,20,1,10.66,3.45,1.89,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"87731232-34e6-4832-9a57-b741ad4725a2","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=",,"HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnn7xPNmjv0HMEHPrxUXAUSg==",,"2017-08-03T20:17Z","OK","2017-08-09",48,0.0965,20,1,21.33,6.91,4.97,"B","OK","absorbance value above optimal range","Corrective action: Meeting to emphasize need for strict adherance to the .2-.9 abs rule.","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"9c3793be-8509-4acb-b40b-28447067b524","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=",,"HvxvVDlCk1+REwHgcgryAVbeATlJvqsGQ9i8uaUw19E=",,"2017-08-04T14:50Z","OK","2017-08-09",48,0.1066,20,1,13.76,4.59,3.00,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"4e4199cb-fd14-4f57-86f3-edfb10b540ba","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=",,"HvxvVDlCk18RCYUymFO3oBl5vr796w3lr1FkqsMr89Zjr11uRnZEzQ==",,"2017-08-04T15:35Z","OK","2017-08-09",48,0.1063,20,1,19.61,6.74,4.41,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
"557787ea-5fd3-4148-835f-117d8ee9579c","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=",,"HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsuz2tGDT368Opa8wnlH0PXA==",,"2017-08-04T16:40Z","OK","2017-08-09",48,0.0743,20,1,12.71,4.03,2.83,"B","OK","OK","8.20%","EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","U3wVVQf3L21L1X990qsfZA==","oRIgwAyNbI9p3dxUK5sY7g==",
