uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF
"0ec60869-1b3a-4baa-9802-5bf58699ca4d","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccWZgV/vveh/oF23uonq/XmCwAmhLDCbJc=","A00000000766","2018-09-07T18:21Z","2018-09-10T19:10Z","2018-09-17T15:28Z","OK","AVQkM2txcccWZgV/vveh/oF23uonq/Xm6Zd2XPCwgfA=","A00000032076","AVQkM2txcccWZgV/vveh/oF23uonq/XmzvY2DmXY2zc=","A00000032077","AVQkM2txcccWZgV/vveh/oF23uonq/XmePoMcpQyrAk=","A00000032075",,,"asands@battelleecology.org",,
"e0159e0f-cf9b-4685-8bde-c4e0c880c16b","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOsudACi5yacTWac7zJEpUOd0=","A00000000789","2018-09-10T15:13Z","2018-09-11T18:56Z","2018-09-17T15:04Z","OK","AVQkM2txccc6noxeRrSOsudACi5yacTWuQycI8J3Fk4=","A00000032067","AVQkM2txccc6noxeRrSOsudACi5yacTWWzFj64OQbq4=","A00000032068","AVQkM2txccc6noxeRrSOsudACi5yacTWl3NP5hTvP9s=","A00000032066",,,"asands@battelleecology.org",,
"fd1479b9-0f7b-4fa1-838f-460f5018d77a","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOspAHhVexlzM8mwyaXdOFLv0=","A00000000751","2018-09-10T16:11Z","2018-09-11T18:56Z","2018-09-17T15:04Z","OK","AVQkM2txccc6noxeRrSOspAHhVexlzM8j816Kwxl6Pc=","A00000032073","AVQkM2txccc6noxeRrSOspAHhVexlzM8hgZ6bM9HX7c=","A00000032074","AVQkM2txccc6noxeRrSOspAHhVexlzM8mevw5CIV5yE=","A00000032072",,,"asands@battelleecology.org",,
"6ed053e2-b1de-4d62-983b-cfa398a3cb88","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOstsf5AN8gGYTM9iUT5t+h/M=","A00000000749","2018-09-10T17:31Z","2018-09-11T18:56Z","2018-09-17T15:04Z","OK","AVQkM2txccc6noxeRrSOstsf5AN8gGYTKoLI8E54TW8=","A00000032070","AVQkM2txccc6noxeRrSOstsf5AN8gGYTgJxTLwNqvrI=","A00000032071","AVQkM2txccc6noxeRrSOstsf5AN8gGYT4jahcmPyW+c=","A00000032069",,,"asands@battelleecology.org",,
"96e430a1-dc8b-48c5-b056-8f0c4e4ec540","HARV_037.basePlot.cfc","D01","HARV","HARV_037","tower","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJOsxtT1HohFU=","A00000000785","2018-09-10T19:01Z","2018-09-11T18:56Z","2018-09-17T15:04Z","OK","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJ6fllGE9Ada4=","A00000032065","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJ6dufJyKnqUw=","A00000032064","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJZvOTv3XFPBg=","A00000032063",,,"asands@battelleecology.org",,
"a160319d-b8a9-45f1-b077-bec1bd9f4526","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txcceHQFirHzLlz4nW78zFSrJxK9BWZIIqEpY=","A00000000776","2018-09-11T13:40Z","2018-09-12T18:15Z","2018-09-17T15:04Z","OK","AVQkM2txcceHQFirHzLlz4nW78zFSrJxD05v7BZBSuE=","A00000032092","AVQkM2txcceHQFirHzLlz4nW78zFSrJxGnKnyuR6LT0=","A00000032090","AVQkM2txcceHQFirHzLlz4nW78zFSrJxdO3nBpJ3O7I=","A00000032091",,,"gvanscoy@field-ops.org",,
"56bcf0f3-0174-4294-be13-1736c12c0e56","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHAMiMLvYo7JM=","A00000000791","2018-09-11T16:34Z","2018-09-12T18:15Z","2018-09-17T15:04Z","OK","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTH2RKc9U7dYiU=","A00000032087","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTH3OvbDaCduwE=","A00000032088","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHJeqaqpJ+lnQ=","A00000032089",,,"gvanscoy@field-ops.org",,
"f8909fa0-97a9-4d07-bb23-914f2c6b008d","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBPNXJVsHINiA=","A00000000787","2018-09-11T17:39Z","2018-09-12T18:15Z","2018-09-17T15:04Z","OK","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBXO2tsJpgrnc=","A00000032086","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBFFIN8LOvUiY=","A00000032085","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBVVv5ogrB03Y=","A00000032084",,,"gvanscoy@field-ops.org",,
"32eda7a4-467d-4e5a-bce6-14c80f083676","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO2NZL09Hgnug=","A00000000761","2018-09-12T13:32Z","2018-09-13T13:00Z","2018-09-18T14:40Z","OK","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtOvRIPkbrsm0c=","A00000032330","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO7ePCNT+CTlM=","A00000032331","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO8TkQQJu89Xs=","A00000032329",,,"gvanscoy@field-ops.org",,
"d8771730-b90c-421f-b18b-e7702e1347e6","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsv29qf/p3LSo=","A00000000748","2018-09-12T14:25Z","2018-09-13T13:00Z","2018-09-18T14:40Z","OK","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQs9vsZiNRAjKo=","A00000032327","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsQoxs+YedSno=","A00000032328","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQs0xCycfh6pgc=","A00000032326",,,"gvanscoy@field-ops.org",,
"c0987865-fe0a-47ff-b912-c4d2a32eb26e","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccffTtmrmjG0vVZY8OLPbga3j9ACPpMZkdc=","A00000000779","2018-09-12T15:04Z","2018-09-13T13:00Z","2018-09-18T14:40Z","OK","AVQkM2txccffTtmrmjG0vVZY8OLPbga3xJgbmWM2qJc=","A00000032324","AVQkM2txccffTtmrmjG0vVZY8OLPbga3+1D8t0qjvSk=","A00000032325","AVQkM2txccffTtmrmjG0vVZY8OLPbga3bORnGXLgIvE=","A00000032323",,,"gvanscoy@field-ops.org",,
"daec87b4-4688-4282-8354-ee0dc29ab0ec","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=","A00000000777","2018-09-12T17:31Z","2018-09-13T13:00Z","2018-09-18T14:50Z","OK","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUI/+8OT18CSw=","A00000032321","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUxbkkoQyrMX4=","A00000032322","AVQkM2txcccKiof8yXpZAHuQDF5jQZnURr9Yj6wfqKg=","A00000032320",,,"gvanscoy@field-ops.org",,
"ec3ca39c-6bd8-43cf-8e9a-38960f125528","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmZL07MDmXjW4=","A00000000782","2018-09-12T18:02Z","2018-09-13T13:00Z","2018-09-18T14:50Z","OK","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmGM1NW7kxyn0=","A00000032318","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmg/BrGeR1kHc=","A00000032317","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmqoOdocO8Tu8=","A00000032319",,,"gvanscoy@field-ops.org",,
"20edb5d6-2d8c-4a32-b9e0-443a231b73b3","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAIZh3QZPb/WruL57gVIC+GE=","A00000000741","2018-09-12T18:43Z","2018-09-13T13:00Z","2018-09-18T14:50Z","OK","AVQkM2txcccKiof8yXpZAIZh3QZPb/WrJ10RzT8uUz4=","A00000032315","AVQkM2txcccKiof8yXpZAIZh3QZPb/Wrm939WNbAGL8=","A00000032314","AVQkM2txcccKiof8yXpZAIZh3QZPb/Wrt5VkXjF9V/M=","A00000032316",,,"gvanscoy@field-ops.org",,
"60e7f831-8c7d-4d14-b910-b6c6ba6aa946","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanDTsoqzSu/KE=","A00000000781","2018-09-13T13:17Z","2018-09-17T17:57Z","2018-09-24T13:55Z","OK","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanxwIAoUPZi6s=","A00000032258","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanqM0K9fr6C0U=","A00000032257","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanL1CFaleLMw4=","A00000032259",,,"gvanscoy@field-ops.org",,
"5c9a5d35-7a25-4b1e-b32f-7e8cd54d1d04","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IIuJthUt1BUc=","A00000000784","2018-09-13T13:48Z","2018-09-17T17:50Z","2018-09-24T13:55Z","OK","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IiYwLv3UOUjA=","A00000032254","AVQkM2txccdwqwobATHHU2r8Mh0CVy+In3pjsCCDUKE=","A00000032256","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IFr2DVJVPgPI=","A00000032255",,,"gvanscoy@field-ops.org",,
"bf6d7867-c7fb-4c2f-ab29-1c7d30954226","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=","A00000000742","2018-09-13T15:14Z","2018-09-17T18:06Z","2018-09-24T13:55Z","OK","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy61mQbZXD+SE=","A00000032253","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy4rsIT2mGQwE=","A00000032252","AVQkM2txccfiSjgtVV+pptOYsYeSWQKyBQN9qwDdaMU=","A00000032251",,,"gvanscoy@field-ops.org",,
"5736b2ce-07cf-4ea1-8fa6-6dc7bd90115f","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txccef2labSJF6XRr/e6EabGRtYmCyKOw2YUM=","A00000000778","2018-09-13T18:20Z","2018-09-17T17:44Z","2018-09-24T13:45Z","OK","AVQkM2txccef2labSJF6XRr/e6EabGRtpMKDZNCiaHY=","A00000032249","AVQkM2txccef2labSJF6XRr/e6EabGRtfnbsACBGAkXHr/yRc7tkGQ==","A00000032250","AVQkM2txccef2labSJF6XRr/e6EabGRt8ROA+QoviUE=","A00000032248",,,"gvanscoy@field-ops.org",,
"30c385d0-87e3-4236-94ba-b7954fe2506e","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh2kQz3M3JqDs=","A00000000775","2018-09-13T19:07Z","2018-09-17T17:09Z","2018-09-24T13:45Z","OK","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuhca5o3Nfg3po=","A00000032242","AVQkM2txcce10wz3R9YDPCy/qOkm4YuhyFoGIkKm2B8=","A00000032244","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh+nabcnv2RfY=","A00000032243",,,"gvanscoy@field-ops.org",,
"6161f46e-78fa-4b49-b33b-8946a0dafb36","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=","A00000000750","2018-09-13T19:57Z","2018-09-17T17:26Z","2018-09-24T13:45Z","OK","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTFBMTYWYhVdM=","A00000032241","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTWyAmWfd6HZWC+uYZPesvTg==","A00000032239","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTLTX4YKpQJKk=","A00000032240",,,"gvanscoy@field-ops.org",,
"8b5e20c4-a0cf-48de-b2be-d1e8b79245af","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=","A00000000783","2018-09-17T13:45Z","2018-09-18T12:23Z","2018-09-24T14:00Z","OK","AVQkM2txcceIitBakpoc8loyloTarjQ/7zl/Y28WAbA=","A00000032237","AVQkM2txcceIitBakpoc8loyloTarjQ/rP+tTiZyn6o=","A00000032236","AVQkM2txcceIitBakpoc8loyloTarjQ/AXEMSB+fjhA=","A00000032238",,,"gvanscoy@field-ops.org",,
"7555fbe5-b35f-4ca3-9b41-76f65cccf530","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=","A00000000760","2018-09-17T16:27Z","2018-09-18T12:56Z","2018-09-24T14:00Z","OK","AVQkM2txcceIitBakpoc8h0+cR9qiKY2YZjAFu9gIak=","A00000032233","AVQkM2txcceIitBakpoc8h0+cR9qiKY2AFs3x4wamJI=","A00000032234","AVQkM2txcceIitBakpoc8h0+cR9qiKY2FuNO6xGnLeo=","A00000032235",,,"gvanscoy@field-ops.org",,
"4f811913-6b4a-4914-93c3-e140d9e10803","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=","A00000000754","2018-09-17T19:26Z","2018-09-18T13:38Z","2018-09-24T14:00Z","OK","AVQkM2txcceIitBakpoc8nNFI38kpaWdAuIc33KY3qU=","A00000032230","AVQkM2txcceIitBakpoc8nNFI38kpaWd5I7KijKLSBM=","A00000032231","AVQkM2txcceIitBakpoc8nNFI38kpaWd1Gj8KJZU6Ns=","A00000032232",,,"gvanscoy@field-ops.org",,
