uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"f837d322-b6d5-45c5-9b36-c77650f8dee8","HARV_006.basePlot.cfc","D01","HARV","HARV_006","distributed","AVQkM2txccenLB73JxEdacLoLcwaSeCKrDi+Yo1Cuyg=","A00000000764","AVQkM2txccenLB73JxEdacLoLcwaSeCKoBxGqKkMTsU=","A00000032098","2018-09-06T14:34Z","2019-01-23","N",-4.2,-30.0,1.65,49.41,30.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"6544e58f-d388-4776-a04d-d03609191436","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txccfoJDNLYOYIVdYKO96X0hP5YNhoGUjrzdg=","A00000000743","AVQkM2txccfoJDNLYOYIVdYKO96X0hP5NqSSXuDeW3s=","A00000032139","2018-09-06T16:56Z","2019-01-24","N",-3.3,-28.8,1.84,48.61,26.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"56dbb017-934e-400d-8ef5-c5f35292b89f","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7W5OTZwMQwvE=","A00000000758","AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7QZGJAsrUSDw=","A00000032137","2018-09-06T18:11Z","2019-01-24","N",-1.5,-29.9,2.63,46.89,17.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"ab51b43a-dfb5-41ca-89c5-fe26939fd2d1","HARV_004.basePlot.cfc","D01","HARV","HARV_004","distributed","AVQkM2txcccSmS/+trysX9MD/YSgk8+T4vjMfdPDA4I=","A00000000767","AVQkM2txcccSmS/+trysX9MD/YSgk8+TYiNDbJI3B9w=","A00000032332","2018-09-07T14:22Z","2019-01-24","N",-2.3,-29.7,2.25,47.60,21.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"90da016b-5cac-427e-bf71-f9ef16a93cdd","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccPybg3jdEvENrtT75oYMHcXgqTe+G80ok=","A00000000790","AVQkM2txcccPybg3jdEvENrtT75oYMHcMdmVt0yIBAI=","A00000032082","2018-09-07T17:11Z","2019-01-23","N",-1.7,-27.9,1.22,51.54,42.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"881e5d1f-4e24-4c95-be02-94d51a032b8b","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccewditTwq1KuTCeBLO/0I69XwYsO5JkgA=","A00000000759","AVQkM2txcccewditTwq1KuTCeBLO/0I6ITJRpOZ7Voo=","A00000032078","2018-09-07T17:18Z","2019-01-23","N",-4.7,-28.7,1.57,49.76,31.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"c77ee1bd-01f5-4e45-9d15-53e845629128","HARV_010.basePlot.cfc","D01","HARV","HARV_010","distributed","AVQkM2txcccWZgV/vveh/oF23uonq/XmCwAmhLDCbJc=","A00000000766","AVQkM2txcccWZgV/vveh/oF23uonq/Xm6Zd2XPCwgfA=","A00000032076","2018-09-07T18:21Z","2019-01-23","N",-2.9,-28.9,1.65,51.30,31.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"abf18d36-72a1-44ed-9677-9995afbe4aaa","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOsudACi5yacTWac7zJEpUOd0=","A00000000789","AVQkM2txccc6noxeRrSOsudACi5yacTWuQycI8J3Fk4=","A00000032067","2018-09-10T15:13Z","2019-01-23","N",-1.6,-29.2,1.24,52.06,41.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"ee734f3c-76f1-4c11-aea1-d0287e739dc3","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOspAHhVexlzM8mwyaXdOFLv0=","A00000000751","AVQkM2txccc6noxeRrSOspAHhVexlzM8j816Kwxl6Pc=","A00000032073","2018-09-10T16:11Z","2019-01-23","N",-0.8,-27.6,1.38,52.35,37.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"aedb84f1-5107-45f0-bcaa-5dfad86b945a","HARV_022.basePlot.cfc","D01","HARV","HARV_022","distributed","AVQkM2txccc6noxeRrSOstsf5AN8gGYTM9iUT5t+h/M=","A00000000749","AVQkM2txccc6noxeRrSOstsf5AN8gGYTKoLI8E54TW8=","A00000032070","2018-09-10T17:31Z","2019-01-23","N",-1.4,-28.7,1.27,51.74,40.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"0fcf4ae4-5e1e-4ace-a1ad-52cfcc70ce6f","HARV_037.basePlot.cfc","D01","HARV","HARV_037","tower","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJOsxtT1HohFU=","A00000000785","AVQkM2txcceLRS2ArSfV2TKAS6PImhMJ6fllGE9Ada4=","A00000032065","2018-09-10T19:01Z","2019-01-23","N",-2.8,-29.3,1.19,50.88,42.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"1ee2e423-408b-46d4-abd0-0794e5b38257","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txcceHQFirHzLlz4nW78zFSrJxK9BWZIIqEpY=","A00000000776","AVQkM2txcceHQFirHzLlz4nW78zFSrJxD05v7BZBSuE=","A00000032092","2018-09-11T13:40Z","2019-01-23","N",-5.3,-30.0,1.57,48.83,31.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"674efc21-c052-4e76-a115-b092916ab622","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTHAMiMLvYo7JM=","A00000000791","AVQkM2txccfbm8FmR6uYPhdBaTNLRjTH2RKc9U7dYiU=","A00000032087","2018-09-11T16:34Z","2019-01-23","N",-2.1,-29.0,1.15,51.73,45.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"e234481b-5aac-4a46-b6f1-df872943c6d1","HARV_021.basePlot.cfc","D01","HARV","HARV_021","distributed","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBPNXJVsHINiA=","A00000000787","AVQkM2txccfbm8FmR6uYPtcFoCQCwRlBXO2tsJpgrnc=","A00000032086","2018-09-11T17:39Z","2019-01-23","N",-1.9,-29.0,1.17,53.11,45.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"8a763db6-ae42-4482-b241-01e96ac56f49","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO2NZL09Hgnug=","A00000000761","AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtOvRIPkbrsm0c=","A00000032330","2018-09-12T13:32Z","2019-01-24","N",-3.3,-32.1,2.00,49.37,24.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"703402f3-0663-409f-b8d9-1d3fa8d6b50a","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsv29qf/p3LSo=","A00000000748","AVQkM2txcccmWvD+VUNzF6MwCeNJeRQs9vsZiNRAjKo=","A00000032327","2018-09-12T14:25Z","2019-01-24","N",-5.3,-29.9,1.60,48.37,30.2,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"565411bc-07c4-4cf4-be04-a9ceb15caef9","HARV_001.basePlot.cfc","D01","HARV","HARV_001","distributed","AVQkM2txccffTtmrmjG0vVZY8OLPbga3j9ACPpMZkdc=","A00000000779","AVQkM2txccffTtmrmjG0vVZY8OLPbga3xJgbmWM2qJc=","A00000032324","2018-09-12T15:04Z","2019-01-24","N",-2.7,-29.3,1.91,49.21,25.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"0c3893cf-d261-441f-8669-5b6f9552558f","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=","A00000000777","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUI/+8OT18CSw=","A00000032321","2018-09-12T17:31Z","2019-01-24","N",-1.6,-28.5,1.95,49.99,25.7,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"69a2d5d2-3887-41c3-82e4-0e60c6433544","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=","A00000000777","AVQkM2txcccKiof8yXpZAHuQDF5jQZnUI/+8OT18CSw=","A00000032321","2018-09-12T17:31Z","2019-01-24","N",-1.5,-28.4,1.92,50.02,26.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"057a5fe7-cf89-4f22-8677-9c152eb28602","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmZL07MDmXjW4=","A00000000782","AVQkM2txcceHcJqM/wRpOotLqLf5uwVmGM1NW7kxyn0=","A00000032318","2018-09-12T18:02Z","2019-01-24","N",-2.7,-29.1,1.37,48.85,35.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"83858249-4312-44fc-a356-7ef23967a292","HARV_005.basePlot.cfc","D01","HARV","HARV_005","distributed","AVQkM2txcccKiof8yXpZAIZh3QZPb/WruL57gVIC+GE=","A00000000741","AVQkM2txcccKiof8yXpZAIZh3QZPb/WrJ10RzT8uUz4=","A00000032315","2018-09-12T18:43Z","2019-01-24","N",-1.5,-29.9,1.85,50.36,27.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"55818e71-2f37-4eda-ba7c-47eb7214fa0a","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanDTsoqzSu/KE=","A00000000781","AVQkM2txccfiSjgtVV+ppr9FMbi3QSanxwIAoUPZi6s=","A00000032258","2018-09-13T13:17Z","2019-01-24","N",-1.9,-29.7,2.07,52.28,25.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"2f4a296d-9818-4ed3-8f41-42701d145c89","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IIuJthUt1BUc=","A00000000784","AVQkM2txccdwqwobATHHU2r8Mh0CVy+IiYwLv3UOUjA=","A00000032254","2018-09-13T13:48Z","2019-01-24","N",-2.6,-29.9,1.93,49.28,25.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"9b115584-245b-4bc0-bbaa-c239493513bf","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=","A00000000742","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy61mQbZXD+SE=","A00000032253","2018-09-13T15:14Z","2019-01-24","N",-1.1,-30.3,2.17,51.97,23.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
