uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,measurementQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"a271cedc-edca-4caa-b1e3-873a4ae87e3b","DELA_040.basePlot.cfc","D08","DELA","DELA_040","tower","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+oNH4do/ab9eQ=","A00000081983","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+o/RqsbGAM4gU=","B00000004745","2019-04-29T16:32Z","OK","2019-05-02",34,0.0540,7,1,17.32,6.40,3.91,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"20267145-814c-4f7c-85f7-0846ba4cb305","DELA_044.basePlot.cfc","D08","DELA","DELA_044","tower","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkByIISbZDOvQ=","A00000081984","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkab/ujxn/60gvyQUBvUTD4A==","B00000004744","2019-04-29T17:57Z","OK","2019-05-02",34,0.0580,7,1,24.20,8.51,5.99,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"d1d3d972-a56c-41d7-a5b5-1b63116e18b8","DELA_044.basePlot.cfc","D08","DELA","DELA_044","tower","Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNUzx1tzVVPYE=","A00000081985","Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNWitWb/euJGc=","B00000004737","2019-04-29T18:42Z","OK","2019-05-02",34,0.0643,7,1,18.85,5.77,4.87,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"1247fcdc-ee2e-4731-9dda-a6daa7bbd11e","DELA_044.basePlot.cfc","D08","DELA","DELA_044","tower","Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncY17ih6H4WN/A=","A00000081986","Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncYTCJZIUyJtT8H7vH5q0lPkg==","B00000004743","2019-04-29T19:05Z","OK","2019-05-02",34,0.0554,7,1,19.47,7.67,3.99,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"7606c370-e389-4f93-a673-8039064f6618","DELA_044.basePlot.cfc","D08","DELA","DELA_044","tower","Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuHt+F0flBpZ0=","A00000081988","Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmu2pAfJkruhqQ=","B00000004742","2019-04-29T19:37Z","OK","2019-05-02",34,0.0523,7,1,22.16,7.68,5.59,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"4b73f8d8-b1ec-42a5-8f88-4fdb0cfb44b7","DELA_051.basePlot.cfc","D08","DELA","DELA_051","tower","Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5d3l+E9EKhLs=","A00000081987","Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5aq4nuaFC8/d3lGyv1LEDwg==","B00000004751","2019-04-30T12:58Z","OK","2019-05-02",34,0.0769,7,1,21.49,7.06,4.95,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"4d976205-86df-4bb1-8a2b-1ba96866ac31","DELA_051.basePlot.cfc","D08","DELA","DELA_051","tower","Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XCoJkHcCKEeY=","A00000081989","Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XUDmnAohULPk=","B00000004740","2019-04-30T13:56Z","OK","2019-05-02",34,0.0615,7,1,20.39,6.52,4.31,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"f9dce9c4-0232-43f8-9dec-79b117d84454","DELA_051.basePlot.cfc","D08","DELA","DELA_051","tower","Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqGf/xWgxmPPxo=","A00000081993","Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqGvSyJbh8ca6E=","B00000004739","2019-04-30T14:17Z","OK","2019-05-02",34,0.0735,7,1,20.46,7.38,4.53,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"516f6321-e5bd-414f-b550-9d7bf1fc4eac","DELA_051.basePlot.cfc","D08","DELA","DELA_051","tower","Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlFUTmxRWfid+4=","A00000081996","Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlF8bAEqDM4A50=","B00000004738","2019-04-30T15:18Z","OK","2019-05-02",34,0.0641,7,1,21.04,8.16,4.43,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
"6f012fed-a58f-4a6b-8a2f-01d2c86f4af8","DELA_051.basePlot.cfc","D08","DELA","DELA_051","tower","Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNw+myuSQtbBHY=","A00000081997","Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNwHISrrDw/10g=","B00000004741","2019-04-30T15:41Z","OK","2019-05-02",34,0.0706,7,1,14.46,4.76,4.84,"A","OK","OK",,"University of Maryland Center for Environmental Science","HPL Foliar Pigment SOP","tO3Lchp2lPI=","tO3Lchp2lPI=",
